caller_id,receiver_id,start_time,duration_sec,call_type,sim_id,device_id,location_origin,country_origin,location_dest,country_dest,is_night_call,transaction_status,fraud_type
4388287753,6869398100,2025-05-31 16:10:02,67,international,SIM004262,DEV09672,Addis Ababa,ET,Lagos,NG,0,Fraudulent,call_masking
3697681177,3364204075,2025-05-31 16:10:02,215,local,SIM008730,DEV01570,Lagos,NG,Addis Ababa,ET,0,Fraudulent,random_fraud
4191245687,5505799556,2025-05-31 16:10:02,122,local,SIM005381,DEV00090,Lagos,NG,Johannesburg,ZA,0,Fraudulent,random_fraud
6785062681,7171804453,2025-05-31 16:10:02,260,local,SIM018939,DEV08673,Accra,GH,Lagos,NG,0,Genuine,none
3442237923,9421598764,2025-05-31 16:10:02,202,local,SIM014220,DEV07594,Cairo,EG,Lagos,NG,0,Genuine,none
8284816177,8386171470,2025-05-31 16:10:02,92,local,SIM017587,DEV02068,Nairobi,KE,Kampala,UG,0,Genuine,none
3411014282,6006671066,2025-05-31 16:10:02,226,local,SIM002615,DEV04086,Kampala,UG,Accra,GH,0,Fraudulent,random_fraud
6645667972,1298079686,2025-05-31 16:10:02,86,international,SIM_FAKE_178,DEV00864,Johannesburg,ZA,Kampala,UG,0,Fraudulent,subscription_fraud
2168061000,7043940091,2025-05-31 16:10:02,12,local,SIM001701,DEV02196,Nairobi,KE,Lagos,NG,0,Genuine,none
7702104408,7285018091,2025-05-31 16:10:02,72,international,SIM_FAKE_651,DEV09800,Cairo,EG,Lagos,NG,0,Fraudulent,subscription_fraud
8165671094,3532970909,2025-05-31 16:10:02,45,international,SIM006889,DEV01005,Cairo,EG,Nairobi,KE,0,Fraudulent,sim_box_fraud
6348312507,1427151170,2025-05-31 16:10:02,37,international,SIM001171,DEV03429,Nairobi,KE,Lagos,NG,0,Fraudulent,sim_box_fraud
1745868045,1188375853,2025-05-31 16:10:02,10,international,SIM009276,DEV02280,Johannesburg,ZA,Johannesburg,ZA,0,Genuine,none
7631681714,5377523177,2025-05-31 16:10:02,30,local,SIM017971,DEV04596,Cairo,EG,Lagos,NG,0,Genuine,none
3593306550,1624445947,2025-05-31 16:10:02,198,local,SIM008454,DEV08675,Accra,GH,Lagos,NG,0,Genuine,none
3087205092,8867833124,2025-05-31 16:10:02,159,international,SIM002114,DEV04894,Nairobi,KE,Accra,GH,0,Genuine,none
8877894828,1141926077,2025-05-31 16:10:02,65,international,SIM005998,DEV04626,Johannesburg,ZA,Accra,GH,0,Genuine,none
2574515201,6010593974,2025-05-31 16:10:02,13,local,SIM018032,DEV07153,Addis Ababa,ET,Cairo,EG,0,Fraudulent,call_masking
7299240077,5442187538,2025-05-31 16:10:02,168,local,SIM007881,DEV06818,Addis Ababa,ET,Cairo,EG,0,Genuine,none
1773116040,3900770243,2025-05-31 16:10:02,30,international,SIM014803,DEV05743,Cairo,EG,Nairobi,KE,0,Fraudulent,sim_box_fraud
5106969491,9712847306,2025-05-31 16:10:02,27,international,SIM019659,DEV06283,Johannesburg,ZA,Lagos,NG,0,Fraudulent,sim_box_fraud
1989745969,1735608947,2025-05-31 16:10:02,166,international,SIM010419,DEV00641,Kampala,UG,Accra,GH,0,Fraudulent,random_fraud
6001729459,5998572487,2025-05-31 16:10:02,585,local,SIM016783,DEV08197,Lagos,NG,Addis Ababa,ET,0,Genuine,none
1170070819,4112269360,2025-05-31 16:10:02,68,international,SIM013890,DEV09251,Lagos,NG,Johannesburg,ZA,0,Genuine,none
8944862667,2586241380,2025-05-31 16:10:02,199,local,SIM019468,DEV00232,Cairo,EG,Lagos,NG,0,Fraudulent,call_masking
6487734006,5693208199,2025-05-31 16:10:02,579,local,SIM014851,DEV06392,Johannesburg,ZA,Johannesburg,ZA,0,Genuine,none
9975995271,4732396170,2025-05-31 16:10:02,239,local,SIM017472,DEV01203,Accra,GH,Cairo,EG,0,Genuine,none
8733685036,6626563907,2025-05-31 16:10:02,416,local,SIM007368,DEV03001,Kampala,UG,Nairobi,KE,0,Fraudulent,call_masking
2386587906,6301528139,2025-05-31 16:10:02,934,local,SIM011200,DEV05562,Accra,GH,Kampala,UG,0,Fraudulent,call_masking
1143309578,7286478067,2025-05-31 16:10:02,10,international,SIM018604,DEV06000,Kampala,UG,Lagos,NG,0,Fraudulent,random_fraud
5095336515,1798061106,2025-05-31 16:10:02,164,local,SIM_FAKE_118,DEV00206,Johannesburg,ZA,Nairobi,KE,0,Fraudulent,subscription_fraud
7219895118,3067671862,2025-05-31 16:10:02,253,international,SIM017757,DEV09574,Addis Ababa,ET,Johannesburg,ZA,0,Fraudulent,random_fraud
4222878050,4332048755,2025-05-31 16:10:02,15,international,SIM019788,DEV05182,Kampala,UG,Accra,GH,0,Fraudulent,sim_box_fraud
9633071969,4064229068,2025-05-31 16:10:02,10,international,SIM017875,DEV03064,Kampala,UG,Accra,GH,0,Fraudulent,random_fraud
1236312690,6870706168,2025-05-31 16:10:02,332,international,SIM000248,DEV05211,Lagos,NG,Addis Ababa,ET,0,Fraudulent,call_masking
5052155807,9041556044,2025-05-31 16:10:02,10,local,SIM_FAKE_901,DEV03206,Cairo,EG,Kampala,UG,0,Fraudulent,subscription_fraud
5276467512,4384365107,2025-05-31 16:10:02,157,local,SIM011276,DEV02943,Accra,GH,Johannesburg,ZA,0,Genuine,none
8695700068,8963033565,2025-05-31 16:10:02,532,international,SIM007907,DEV03465,Addis Ababa,ET,Lagos,NG,0,Genuine,none
1004825263,5236471607,2025-05-31 16:10:02,110,local,SIM000317,DEV02975,Nairobi,KE,Kampala,UG,0,Genuine,none
5285166763,7691752437,2025-05-31 16:10:02,43,international,SIM002449,DEV05245,Nairobi,KE,Kampala,UG,0,Fraudulent,sim_box_fraud
7199317862,8436243238,2025-05-31 16:10:02,101,local,SIM007457,DEV00827,Nairobi,KE,Nairobi,KE,0,Genuine,none
6300372260,4050040167,2025-05-31 16:10:02,93,local,SIM001476,DEV06868,Kampala,UG,Nairobi,KE,0,Fraudulent,random_fraud
2049580996,7931874897,2025-05-31 16:10:02,252,local,SIM018760,DEV07135,Nairobi,KE,Johannesburg,ZA,0,Genuine,none
1820500970,4533127413,2025-05-31 16:10:02,94,local,SIM_FAKE_208,DEV03775,Lagos,NG,Johannesburg,ZA,0,Fraudulent,subscription_fraud
2798010450,5853058671,2025-05-31 16:10:02,93,international,SIM015141,DEV05291,Nairobi,KE,Lagos,NG,0,Fraudulent,random_fraud
6136444868,8154357414,2025-05-31 16:10:02,21,international,SIM010393,DEV01540,Kampala,UG,Nairobi,KE,0,Fraudulent,sim_box_fraud
9228542484,7121166805,2025-05-31 16:10:02,38,international,SIM009663,DEV06954,Nairobi,KE,Cairo,EG,0,Fraudulent,sim_box_fraud
3452645635,2529635082,2025-05-31 16:10:02,63,local,SIM018582,DEV08571,Accra,GH,Lagos,NG,0,Genuine,none
7832107388,9181833493,2025-05-31 16:10:02,198,international,SIM000510,DEV05111,Addis Ababa,ET,Cairo,EG,0,Fraudulent,random_fraud
8094333462,4020700882,2025-05-31 16:10:02,228,international,SIM006047,DEV08976,Accra,GH,Addis Ababa,ET,0,Fraudulent,call_masking
3502738063,2843207474,2025-05-31 16:10:02,43,international,SIM011456,DEV01837,Cairo,EG,Cairo,EG,0,Fraudulent,sim_box_fraud
4021793939,4957862425,2025-05-31 16:10:02,105,international,SIM002278,DEV01004,Lagos,NG,Kampala,UG,0,Genuine,none
9240970230,5221106302,2025-05-31 16:10:02,164,local,SIM016747,DEV07291,Nairobi,KE,Lagos,NG,0,Genuine,none
3743228654,1192108426,2025-05-31 16:10:02,209,local,SIM_FAKE_849,DEV07317,Nairobi,KE,Nairobi,KE,0,Fraudulent,subscription_fraud
2994941400,5181460762,2025-05-31 16:10:02,14,international,SIM019568,DEV05058,Lagos,NG,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
6337173000,1627142389,2025-05-31 16:10:02,29,international,SIM009006,DEV05767,Johannesburg,ZA,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
5277873578,4889178475,2025-05-31 16:10:02,10,international,SIM017231,DEV02567,Johannesburg,ZA,Johannesburg,ZA,0,Genuine,none
4632142767,3220129481,2025-05-31 16:10:02,130,local,SIM004266,DEV02645,Cairo,EG,Nairobi,KE,0,Fraudulent,call_masking
2722835974,9071874878,2025-05-31 16:10:02,416,local,SIM010659,DEV04105,Nairobi,KE,Nairobi,KE,0,Genuine,none
4153988369,9126925274,2025-05-31 16:10:02,126,international,SIM010968,DEV02343,Johannesburg,ZA,Nairobi,KE,0,Genuine,none
1917591742,4959316736,2025-05-31 16:10:02,31,international,SIM005206,DEV03719,Accra,GH,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
3424260734,2554097376,2025-05-31 16:10:02,177,local,SIM011512,DEV06098,Accra,GH,Lagos,NG,0,Genuine,none
5871797438,3599601792,2025-05-31 16:10:02,339,international,SIM014358,DEV00674,Johannesburg,ZA,Accra,GH,0,Genuine,none
4074962565,2500999874,2025-05-31 16:10:02,189,local,SIM013388,DEV08154,Accra,GH,Addis Ababa,ET,0,Fraudulent,random_fraud
2172607563,4557974616,2025-05-31 16:10:02,103,local,SIM_FAKE_798,DEV05115,Accra,GH,Johannesburg,ZA,0,Fraudulent,subscription_fraud
8370421162,4314916245,2025-05-31 16:10:02,46,international,SIM012729,DEV07621,Nairobi,KE,Cairo,EG,0,Fraudulent,sim_box_fraud
7906074669,1647245250,2025-05-31 16:10:02,115,local,SIM004438,DEV02190,Nairobi,KE,Johannesburg,ZA,0,Genuine,none
2111713713,1225850570,2025-05-31 16:10:02,26,international,SIM010246,DEV02683,Johannesburg,ZA,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
7043801881,5860466281,2025-05-31 16:10:02,303,local,SIM000165,DEV01818,Cairo,EG,Lagos,NG,0,Genuine,none
9751167074,9873852763,2025-05-31 16:10:02,10,international,SIM_FAKE_753,DEV09217,Addis Ababa,ET,Accra,GH,0,Fraudulent,subscription_fraud
5957727813,1440399358,2025-05-31 16:10:02,475,local,SIM013831,DEV01938,Lagos,NG,Johannesburg,ZA,0,Genuine,none
6703066662,6748009820,2025-05-31 16:10:02,115,local,SIM013616,DEV03576,Johannesburg,ZA,Johannesburg,ZA,0,Fraudulent,random_fraud
8384992606,8266336174,2025-05-31 16:10:02,205,local,SIM009180,DEV07128,Addis Ababa,ET,Lagos,NG,0,Fraudulent,call_masking
2693882114,7612455440,2025-05-31 16:10:02,108,local,SIM009596,DEV01047,Nairobi,KE,Addis Ababa,ET,0,Fraudulent,random_fraud
7997907163,6839677704,2025-05-31 16:10:02,75,local,SIM003232,DEV06380,Johannesburg,ZA,Lagos,NG,0,Genuine,none
4021206838,5112811315,2025-05-31 16:10:02,13,international,SIM017479,DEV08385,Addis Ababa,ET,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
7366300795,1939378328,2025-05-31 16:10:02,268,local,SIM003542,DEV05870,Cairo,EG,Addis Ababa,ET,0,Genuine,none
2641209445,1914497469,2025-05-31 16:10:02,219,international,SIM002625,DEV07601,Accra,GH,Nairobi,KE,0,Genuine,none
9956726166,6742851573,2025-05-31 16:10:02,51,local,SIM017474,DEV03461,Cairo,EG,Johannesburg,ZA,0,Genuine,none
6750235385,1205934411,2025-05-31 16:10:02,31,local,SIM005260,DEV05139,Addis Ababa,ET,Accra,GH,0,Genuine,none
1919475891,5425706512,2025-05-31 16:10:02,16,local,SIM_FAKE_253,DEV09366,Kampala,UG,Johannesburg,ZA,0,Fraudulent,subscription_fraud
2598624176,9731296055,2025-05-31 16:10:02,359,local,SIM_FAKE_456,DEV08913,Lagos,NG,Cairo,EG,0,Fraudulent,subscription_fraud
4140962774,3624027811,2025-05-31 16:10:02,25,international,SIM013852,DEV09465,Cairo,EG,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
5340520519,1806423592,2025-05-31 16:10:02,47,international,SIM_FAKE_671,DEV01611,Nairobi,KE,Lagos,NG,0,Fraudulent,subscription_fraud
5448831325,7098448081,2025-05-31 16:10:02,13,international,SIM_FAKE_28,DEV03970,Cairo,EG,Lagos,NG,0,Fraudulent,subscription_fraud
6266889204,1629406217,2025-05-31 16:10:02,10,local,SIM015569,DEV09619,Cairo,EG,Cairo,EG,0,Fraudulent,random_fraud
9064876210,8339389934,2025-05-31 16:10:02,757,local,SIM017248,DEV07779,Johannesburg,ZA,Addis Ababa,ET,0,Genuine,none
7935666207,3205487379,2025-05-31 16:10:02,212,international,SIM_FAKE_902,DEV09368,Kampala,UG,Addis Ababa,ET,0,Fraudulent,subscription_fraud
6878960510,5706472516,2025-05-31 16:10:02,396,local,SIM017738,DEV03246,Kampala,UG,Nairobi,KE,0,Genuine,none
3306599498,7458737194,2025-05-31 16:10:02,124,local,SIM_FAKE_502,DEV05677,Johannesburg,ZA,Lagos,NG,0,Fraudulent,subscription_fraud
9390249874,3793688415,2025-05-31 16:10:02,147,local,SIM016371,DEV00163,Kampala,UG,Accra,GH,0,Fraudulent,call_masking
7415610827,9331059533,2025-05-31 16:10:02,167,local,SIM006215,DEV09947,Cairo,EG,Lagos,NG,0,Fraudulent,call_masking
1014748491,9383389158,2025-05-31 16:10:02,342,local,SIM_FAKE_526,DEV09347,Accra,GH,Kampala,UG,0,Fraudulent,subscription_fraud
1015828914,8580157100,2025-05-31 16:10:02,186,local,SIM014316,DEV07536,Accra,GH,Cairo,EG,0,Genuine,none
8130863017,4567468005,2025-05-31 16:10:02,111,local,SIM010808,DEV08314,Cairo,EG,Nairobi,KE,0,Genuine,none
1414127222,4202598827,2025-05-31 16:10:02,37,international,SIM005524,DEV08437,Accra,GH,Lagos,NG,0,Fraudulent,sim_box_fraud
3230387195,4553492398,2025-05-31 16:10:02,29,international,SIM014044,DEV07337,Johannesburg,ZA,Accra,GH,0,Fraudulent,sim_box_fraud
7194150827,8227342798,2025-05-31 16:10:02,369,local,SIM010876,DEV06278,Cairo,EG,Nairobi,KE,0,Genuine,none
2354198733,3921165971,2025-05-31 16:10:02,400,local,SIM001920,DEV09860,Lagos,NG,Kampala,UG,0,Genuine,none
3185706308,1104719911,2025-05-31 16:10:02,366,international,SIM_FAKE_829,DEV07918,Johannesburg,ZA,Johannesburg,ZA,0,Fraudulent,subscription_fraud
3923197170,2890400685,2025-05-31 16:10:02,637,local,SIM003595,DEV00650,Lagos,NG,Nairobi,KE,0,Genuine,none
8155250737,1098326453,2025-05-31 16:10:02,229,local,SIM_FAKE_180,DEV05530,Cairo,EG,Lagos,NG,0,Fraudulent,subscription_fraud
8774450087,3395716770,2025-05-31 16:10:02,43,international,SIM012046,DEV03701,Accra,GH,Lagos,NG,0,Fraudulent,sim_box_fraud
2067921847,4780248111,2025-05-31 16:10:02,16,international,SIM014440,DEV00809,Cairo,EG,Addis Ababa,ET,0,Genuine,none
4929616075,8118888370,2025-05-31 16:10:02,180,international,SIM003788,DEV02795,Addis Ababa,ET,Lagos,NG,0,Genuine,none
4539337378,2489716918,2025-05-31 16:10:02,350,local,SIM019603,DEV02260,Addis Ababa,ET,Cairo,EG,0,Genuine,none
8574328576,7773186179,2025-05-31 16:10:02,111,local,SIM009116,DEV02872,Cairo,EG,Addis Ababa,ET,0,Genuine,none
4278293447,3424956992,2025-05-31 16:10:02,219,local,SIM_FAKE_216,DEV07238,Nairobi,KE,Nairobi,KE,0,Fraudulent,subscription_fraud
7807545989,2718427351,2025-05-31 16:10:02,194,local,SIM012723,DEV04465,Accra,GH,Kampala,UG,0,Genuine,none
1818442616,5011447631,2025-05-31 16:10:02,321,local,SIM008672,DEV05122,Addis Ababa,ET,Lagos,NG,0,Genuine,none
4886854636,3579525219,2025-05-31 16:10:02,43,international,SIM001662,DEV05245,Johannesburg,ZA,Nairobi,KE,0,Fraudulent,sim_box_fraud
8865925518,1505979344,2025-05-31 16:10:02,48,local,SIM014800,DEV07217,Johannesburg,ZA,Accra,GH,0,Fraudulent,random_fraud
5580646686,6044994839,2025-05-31 16:10:02,480,local,SIM_FAKE_308,DEV05095,Kampala,UG,Nairobi,KE,0,Fraudulent,subscription_fraud
2760537866,8734229798,2025-05-31 16:10:02,54,local,SIM000268,DEV01554,Lagos,NG,Nairobi,KE,0,Genuine,none
8006337492,3220446851,2025-05-31 16:10:02,260,international,SIM004663,DEV01268,Kampala,UG,Cairo,EG,0,Genuine,none
1472950768,9473788642,2025-05-31 16:10:02,182,local,SIM015112,DEV01742,Lagos,NG,Accra,GH,0,Fraudulent,call_masking
8132761826,5369623125,2025-05-31 16:10:02,211,international,SIM006382,DEV00524,Addis Ababa,ET,Lagos,NG,0,Fraudulent,call_masking
9518702918,9243284838,2025-05-31 16:10:02,28,local,SIM014286,DEV05306,Kampala,UG,Kampala,UG,0,Genuine,none
7564021005,7563597255,2025-05-31 16:10:02,94,international,SIM008596,DEV04406,Kampala,UG,Lagos,NG,0,Genuine,none
9618116457,3275029192,2025-05-31 16:10:02,67,international,SIM009260,DEV08105,Nairobi,KE,Johannesburg,ZA,0,Fraudulent,call_masking
1992692506,1140782259,2025-05-31 16:10:02,334,international,SIM_FAKE_150,DEV02718,Kampala,UG,Lagos,NG,0,Fraudulent,subscription_fraud
3304969185,2296887130,2025-05-31 16:10:02,21,local,SIM001160,DEV07696,Lagos,NG,Kampala,UG,0,Genuine,none
9023359875,4115073865,2025-05-31 16:10:02,48,international,SIM012687,DEV03436,Cairo,EG,Nairobi,KE,0,Fraudulent,sim_box_fraud
9419507634,4503300416,2025-05-31 16:10:02,70,local,SIM012107,DEV03493,Nairobi,KE,Johannesburg,ZA,0,Genuine,none
9509310147,7775247993,2025-05-31 16:10:02,646,local,SIM018964,DEV08380,Accra,GH,Cairo,EG,0,Genuine,none
1210258551,7941548121,2025-05-31 16:10:02,23,international,SIM005826,DEV00024,Addis Ababa,ET,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
6286273946,5505159743,2025-05-31 16:10:02,188,international,SIM016985,DEV06794,Kampala,UG,Lagos,NG,0,Fraudulent,random_fraud
4011152510,2098862973,2025-05-31 16:10:02,10,international,SIM009009,DEV08760,Kampala,UG,Cairo,EG,0,Fraudulent,sim_box_fraud
8776314903,1923468963,2025-05-31 16:10:02,42,local,SIM001731,DEV04640,Johannesburg,ZA,Kampala,UG,0,Genuine,none
3845807007,9383470930,2025-05-31 16:10:02,207,local,SIM003610,DEV03835,Lagos,NG,Johannesburg,ZA,0,Genuine,none
5904114488,6874658635,2025-05-31 16:10:02,103,local,SIM011219,DEV01322,Cairo,EG,Kampala,UG,0,Fraudulent,call_masking
5933723608,1194482078,2025-05-31 16:10:02,404,local,SIM013921,DEV01104,Kampala,UG,Nairobi,KE,0,Fraudulent,random_fraud
2343256211,6572510758,2025-05-31 16:10:02,41,international,SIM009246,DEV05030,Cairo,EG,Lagos,NG,0,Fraudulent,sim_box_fraud
4578668868,5446967521,2025-05-31 16:10:02,18,international,SIM008681,DEV04844,Nairobi,KE,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
8747099909,4306652801,2025-05-31 16:10:02,154,international,SIM011770,DEV00591,Lagos,NG,Accra,GH,0,Genuine,none
5008854715,2959107223,2025-05-31 16:10:02,82,local,SIM012481,DEV02040,Johannesburg,ZA,Addis Ababa,ET,0,Genuine,none
1777391647,6052943998,2025-05-31 16:10:02,77,local,SIM011140,DEV03375,Addis Ababa,ET,Addis Ababa,ET,0,Genuine,none
3488797230,9830479665,2025-05-31 16:10:02,80,local,SIM001217,DEV05092,Kampala,UG,Johannesburg,ZA,0,Fraudulent,call_masking
4146724767,4366642466,2025-05-31 16:10:02,255,local,SIM017956,DEV05105,Kampala,UG,Nairobi,KE,0,Genuine,none
3342285854,6455047344,2025-05-31 16:10:02,122,international,SIM012086,DEV02938,Addis Ababa,ET,Kampala,UG,0,Fraudulent,call_masking
2798770812,7215644238,2025-05-31 16:10:02,45,international,SIM001156,DEV06917,Johannesburg,ZA,Addis Ababa,ET,0,Genuine,none
5508241527,2311488542,2025-05-31 16:10:02,19,international,SIM015690,DEV05483,Addis Ababa,ET,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
8783363804,6435640139,2025-05-31 16:10:02,10,international,SIM000043,DEV08938,Addis Ababa,ET,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
1974998388,8205653875,2025-05-31 16:10:02,87,international,SIM014862,DEV09070,Johannesburg,ZA,Lagos,NG,0,Genuine,none
9888683293,7015035920,2025-05-31 16:10:02,128,international,SIM008517,DEV02994,Addis Ababa,ET,Cairo,EG,0,Genuine,none
1627274277,4953162801,2025-05-31 16:10:02,267,local,SIM_FAKE_593,DEV08984,Kampala,UG,Accra,GH,0,Fraudulent,subscription_fraud
5412472110,4141876462,2025-05-31 16:10:02,303,local,SIM017146,DEV00094,Addis Ababa,ET,Cairo,EG,0,Genuine,none
8310821428,2586894746,2025-05-31 16:10:02,389,international,SIM002975,DEV07393,Addis Ababa,ET,Lagos,NG,0,Fraudulent,call_masking
3547981828,9828799378,2025-05-31 16:10:03,99,local,SIM016748,DEV09326,Accra,GH,Addis Ababa,ET,0,Genuine,none
5949913707,5644042961,2025-05-31 16:10:03,36,local,SIM019074,DEV07523,Accra,GH,Addis Ababa,ET,0,Genuine,none
8992519564,4756832485,2025-05-31 16:10:03,281,local,SIM008406,DEV01264,Cairo,EG,Accra,GH,0,Fraudulent,random_fraud
6996559626,2237672243,2025-05-31 16:10:03,43,international,SIM011612,DEV08084,Johannesburg,ZA,Kampala,UG,0,Fraudulent,sim_box_fraud
5061942679,8228516677,2025-05-31 16:10:03,123,local,SIM011477,DEV06153,Cairo,EG,Addis Ababa,ET,0,Genuine,none
1000521600,1352869735,2025-05-31 16:10:03,42,international,SIM016966,DEV00295,Addis Ababa,ET,Addis Ababa,ET,0,Genuine,none
9939364585,5171780843,2025-05-31 16:10:03,171,local,SIM_FAKE_738,DEV09345,Cairo,EG,Cairo,EG,0,Fraudulent,subscription_fraud
3762930004,7646573968,2025-05-31 16:10:03,19,international,SIM014198,DEV00208,Cairo,EG,Johannesburg,ZA,0,Genuine,none
5952718978,4609879865,2025-05-31 16:10:03,55,international,SIM011706,DEV04763,Nairobi,KE,Accra,GH,0,Genuine,none
7834504439,3098204044,2025-05-31 16:10:03,635,local,SIM_FAKE_383,DEV07241,Addis Ababa,ET,Cairo,EG,0,Fraudulent,subscription_fraud
9309115910,9708119684,2025-05-31 16:10:03,244,local,SIM017135,DEV06606,Kampala,UG,Accra,GH,0,Fraudulent,call_masking
1864445012,8539284783,2025-05-31 16:10:03,47,international,SIM013994,DEV01648,Lagos,NG,Kampala,UG,0,Fraudulent,sim_box_fraud
2608087249,5281170389,2025-05-31 16:10:03,31,international,SIM000321,DEV05949,Nairobi,KE,Kampala,UG,0,Fraudulent,sim_box_fraud
9558002751,7886773757,2025-05-31 16:10:03,17,local,SIM003906,DEV08047,Lagos,NG,Accra,GH,0,Genuine,none
1112697447,9081761076,2025-05-31 16:10:03,306,international,SIM013966,DEV06905,Nairobi,KE,Addis Ababa,ET,0,Genuine,none
1014607134,6305027686,2025-05-31 16:10:03,268,international,SIM018650,DEV02356,Addis Ababa,ET,Lagos,NG,0,Genuine,none
2762808157,7427411694,2025-05-31 16:10:03,38,international,SIM011672,DEV01840,Johannesburg,ZA,Kampala,UG,0,Fraudulent,sim_box_fraud
6383848679,8121690346,2025-05-31 16:10:03,82,local,SIM002409,DEV04154,Johannesburg,ZA,Cairo,EG,0,Genuine,none
8137020077,9667055481,2025-05-31 16:10:03,201,local,SIM018237,DEV03771,Lagos,NG,Nairobi,KE,0,Genuine,none
3296993270,3041013609,2025-05-31 16:10:03,147,local,SIM019979,DEV00068,Accra,GH,Addis Ababa,ET,0,Genuine,none
3616192898,2493020458,2025-05-31 16:10:03,216,local,SIM003788,DEV01190,Nairobi,KE,Kampala,UG,0,Genuine,none
9518178941,6578667919,2025-05-31 16:10:03,26,international,SIM002592,DEV05046,Kampala,UG,Accra,GH,0,Fraudulent,sim_box_fraud
2135877701,1991379871,2025-05-31 16:10:03,175,international,SIM005647,DEV09588,Cairo,EG,Cairo,EG,0,Genuine,none
7075551629,1194449965,2025-05-31 16:10:03,207,local,SIM016881,DEV03107,Johannesburg,ZA,Addis Ababa,ET,0,Fraudulent,call_masking
5164307345,8222909444,2025-05-31 16:10:03,53,local,SIM011502,DEV00335,Cairo,EG,Johannesburg,ZA,0,Fraudulent,call_masking
1954633206,2588976508,2025-05-31 16:10:03,214,local,SIM019487,DEV07154,Lagos,NG,Lagos,NG,0,Genuine,none
2188126480,4376842035,2025-05-31 16:10:03,58,local,SIM003162,DEV03224,Lagos,NG,Cairo,EG,0,Fraudulent,call_masking
1560423298,7001250895,2025-05-31 16:10:03,90,local,SIM018704,DEV06727,Nairobi,KE,Addis Ababa,ET,0,Fraudulent,call_masking
7293270525,8924355112,2025-05-31 16:10:03,10,international,SIM019050,DEV03160,Cairo,EG,Addis Ababa,ET,0,Fraudulent,random_fraud
7682336593,3204113108,2025-05-31 16:10:03,32,local,SIM002749,DEV04658,Addis Ababa,ET,Accra,GH,0,Genuine,none
6515451502,6101618402,2025-05-31 16:10:03,108,local,SIM005392,DEV09158,Nairobi,KE,Lagos,NG,0,Genuine,none
4284875449,7661861399,2025-05-31 16:10:03,215,international,SIM017148,DEV01899,Johannesburg,ZA,Accra,GH,0,Genuine,none
2144307345,6242378352,2025-05-31 16:10:03,397,local,SIM008391,DEV09477,Addis Ababa,ET,Kampala,UG,0,Genuine,none
4273730057,5119376791,2025-05-31 16:10:03,42,local,SIM017651,DEV07268,Johannesburg,ZA,Lagos,NG,0,Genuine,none
8391727350,3735793660,2025-05-31 16:10:03,22,international,SIM006781,DEV03371,Cairo,EG,Nairobi,KE,0,Fraudulent,sim_box_fraud
6181184139,8037496001,2025-05-31 16:10:03,133,local,SIM010814,DEV08552,Kampala,UG,Kampala,UG,0,Genuine,none
2245529774,1977123011,2025-05-31 16:10:03,357,local,SIM007000,DEV04293,Kampala,UG,Lagos,NG,0,Genuine,none
1281849065,8883263500,2025-05-31 16:10:03,154,local,SIM017183,DEV06396,Kampala,UG,Accra,GH,0,Genuine,none
2232418254,4098106939,2025-05-31 16:10:03,36,international,SIM015545,DEV01411,Accra,GH,Kampala,UG,0,Fraudulent,sim_box_fraud
2012712135,4751228788,2025-05-31 16:10:03,10,local,SIM016022,DEV05882,Nairobi,KE,Johannesburg,ZA,0,Fraudulent,random_fraud
2682304696,6756694478,2025-05-31 16:10:03,51,international,SIM006070,DEV07988,Lagos,NG,Addis Ababa,ET,0,Genuine,none
9356842692,9509915831,2025-05-31 16:10:03,15,international,SIM018657,DEV01876,Lagos,NG,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
4508519003,7245371936,2025-05-31 16:10:03,212,international,SIM012685,DEV09521,Cairo,EG,Accra,GH,0,Genuine,none
1600096385,1622795978,2025-05-31 16:10:03,204,local,SIM019899,DEV07605,Lagos,NG,Accra,GH,0,Fraudulent,call_masking
3637885278,4403322149,2025-05-31 16:10:03,352,international,SIM015567,DEV01066,Addis Ababa,ET,Addis Ababa,ET,0,Genuine,none
5136236913,6749001582,2025-05-31 16:10:03,213,local,SIM015439,DEV02747,Accra,GH,Johannesburg,ZA,0,Fraudulent,call_masking
6580308541,9941275734,2025-05-31 16:10:03,203,local,SIM018970,DEV04907,Cairo,EG,Kampala,UG,0,Fraudulent,random_fraud
3084518977,5319238815,2025-05-31 16:10:03,96,local,SIM016289,DEV01754,Lagos,NG,Nairobi,KE,0,Genuine,none
8188077965,1757053908,2025-05-31 16:10:03,723,local,SIM002842,DEV02878,Johannesburg,ZA,Lagos,NG,0,Genuine,none
2922269689,5002610947,2025-05-31 16:10:03,174,local,SIM008891,DEV03115,Kampala,UG,Cairo,EG,0,Fraudulent,random_fraud
